1612137600000,0.34464000,0.34487000,0.33851000,0.33981000,6106443.40000000,1612138499999,2084997.27057500,3873,2336247.70000000,797793.66167400,0
1612138500000,0.33969000,0.34039000,0.33506000,0.33573000,7893761.00000000,1612139399999,2660905.71158700,4404,3472651.40000000,1170464.89457900,0
1612139400000,0.33574000,0.33699000,0.33214000,0.33546000,13216476.70000000,1612140299999,4421534.05816100,6418,6222169.20000000,2081094.99070100,0
1612140300000,0.33542000,0.33798000,0.33538000,0.33767000,4030697.60000000,1612141199999,1357300.56291800,2447,1805913.30000000,607897.75838500,0
1612141200000,0.33767000,0.33979000,0.33571000,0.33974000,3160185.10000000,1612142099999,1067068.87344700,2189,1447689.80000000,489023.98762800,0
1612142100000,0.33977000,0.34375000,0.33896000,0.34272000,7115870.90000000,1612142999999,2426192.90058600,3446,3143648.40000000,1072231.90421200,0
1612143000000,0.34269000,0.34763000,0.34056000,0.34732000,7225459.60000000,1612143899999,2488233.71796500,4274,3910863.20000000,1346976.62038600,0
1612143900000,0.34719000,0.34738000,0.34500000,0.34600000,4060239.50000000,1612144799999,1405406.55664200,2593,1866697.20000000,646090.90471500,0
1612144800000,0.34607000,0.34757000,0.34395000,0.34666000,3168858.60000000,1612145699999,1096029.57439000,2016,1536652.30000000,531417.63341600,0
1612145700000,0.34666000,0.34875000,0.34599000,0.34618000,4132894.70000000,1612146599999,1435978.41800600,2286,1872847.20000000,650702.43602600,0
1612146600000,0.34624000,0.34716000,0.34514000,0.34547000,2190039.80000000,1612147499999,757749.98958700,1379,894113.00000000,309495.93146500,0
1612147500000,0.34548000,0.34653000,0.34388000,0.34502000,5075560.70000000,1612148399999,1749267.18494100,2146,2163947.00000000,745490.26297000,0
1612148400000,0.34490000,0.34644000,0.34425000,0.34580000,1761295.90000000,1612149299999,608698.46797900,1304,948683.40000000,327790.54181300,0
1612149300000,0.34588000,0.34687000,0.34268000,0.34478000,4386250.80000000,1612150199999,1512883.00265500,2710,2101336.30000000,724801.36572000,0
1612150200000,0.34485000,0.34719000,0.34450000,0.34478000,3297863.60000000,1612151099999,1140559.19578800,2110,1545129.20000000,534407.92337200,0
1612151100000,0.34476000,0.34675000,0.34460000,0.34577000,2760280.60000000,1612151999999,954432.40031200,1766,1298241.70000000,448917.03624600,0
1612152000000,0.34586000,0.34968000,0.34440000,0.34671000,6106653.50000000,1612152899999,2118758.64121200,3415,3263307.50000000,1132814.80330500,0
1612152900000,0.34671000,0.35000000,0.34671000,0.34708000,5736110.80000000,1612153799999,1997110.55728900,3118,2953839.20000000,1028250.00325100,0
1612153800000,0.34716000,0.34770000,0.34430000,0.34534000,4725912.90000000,1612154699999,1634597.43663300,2511,2124960.90000000,734994.76002500,0
1612154700000,0.34534000,0.34733000,0.34521000,0.34672000,2893940.50000000,1612155599999,1002426.32256100,1615,1874504.70000000,649527.21313000,0
1612155600000,0.34672000,0.34837000,0.34544000,0.34758000,2966291.90000000,1612156499999,1028005.47426000,1672,1515130.30000000,525296.51114000,0
1612156500000,0.34773000,0.34940000,0.34590000,0.34803000,2977053.00000000,1612157399999,1034365.65175800,2025,1565553.70000000,544275.36376000,0
1612157400000,0.34802000,0.35162000,0.34801000,0.35114000,3694937.40000000,1612158299999,1295266.15318200,2565,2189527.20000000,767594.73064700,0
1612158300000,0.35116000,0.35212000,0.35052000,0.35070000,2652011.50000000,1612159199999,932136.63254600,2189,1319506.00000000,463876.37438100,0
1612159200000,0.35069000,0.35168000,0.35002000,0.35030000,2399413.30000000,1612160099999,841766.43614000,1575,933871.40000000,327638.81875200,0
1612160100000,0.35030000,0.35131000,0.35029000,0.35083000,1531455.20000000,1612160999999,537291.78489700,1031,772846.30000000,271144.71021800,0
1612161000000,0.35089000,0.35201000,0.34909000,0.34999000,3299296.20000000,1612161899999,1157552.61357000,2142,1399574.20000000,491105.09870200,0
1612161900000,0.35002000,0.35019000,0.34311000,0.34659000,9097245.00000000,1612162799999,3145241.31816000,4576,4257582.60000000,1471465.32268800,0
1612162800000,0.34651000,0.35044000,0.34576000,0.34982000,3449832.20000000,1612163699999,1202240.21508100,2156,1699080.30000000,592010.35058000,0
1612163700000,0.34977000,0.35000000,0.34780000,0.34842000,2636621.50000000,1612164599999,919824.76056800,1743,1141899.60000000,398391.84558000,0
1612164600000,0.34855000,0.34966000,0.34829000,0.34907000,1455950.40000000,1612165499999,508071.98559300,1010,591298.90000000,206279.44319400,0
1612165500000,0.34907000,0.34972000,0.34629000,0.34724000,6843596.10000000,1612166399999,2383864.61925100,2969,3376794.20000000,1176973.86847900,0
1612166400000,0.34725000,0.35013000,0.34723000,0.34987000,4657948.10000000,1612167299999,1623546.00656400,2719,2643376.10000000,921440.75953800,0
1612167300000,0.34991000,0.35274000,0.34871000,0.35154000,5947196.00000000,1612168199999,2087338.75841100,3658,3092423.10000000,1085523.57887100,0
1612168200000,0.35155000,0.35400000,0.34860000,0.35382000,12113571.70000000,1612169099999,4268090.57847800,6397,5386594.00000000,1896998.59929000,0
1612169100000,0.35383000,0.35447000,0.35214000,0.35396000,8965544.10000000,1612169999999,3171636.45864800,5139,4002647.20000000,1415794.38511300,0
1612170000000,0.35391000,0.35493000,0.35276000,0.35411000,5577388.80000000,1612170899999,1974463.53735600,3979,2748895.00000000,973114.64628100,0
1612170900000,0.35413000,0.35632000,0.35300000,0.35450000,7265037.10000000,1612171799999,2578278.66683800,5199,3936023.30000000,1397146.63801400,0
1612171800000,0.35450000,0.35573000,0.35332000,0.35464000,4447523.50000000,1612172699999,1576626.22500000,2629,1499018.40000000,531554.03758300,0
1612172700000,0.35457000,0.35482000,0.35260000,0.35440000,4473307.20000000,1612173599999,1584087.33123600,2183,1550642.10000000,549070.79645500,0
1612173600000,0.35441000,0.35450000,0.35210000,0.35280000,4214294.20000000,1612174499999,1489097.63654600,2284,2320865.10000000,820103.28847600,0
1612174500000,0.35279000,0.35408000,0.35210000,0.35364000,2612325.20000000,1612175399999,922431.50980700,1847,1350246.40000000,476815.06013800,0
1612175400000,0.35370000,0.35494000,0.35300000,0.35396000,4222261.10000000,1612176299999,1493178.41217900,2443,1771941.30000000,626792.09304200,0
1612176300000,0.35388000,0.35489000,0.35226000,0.35489000,4225496.40000000,1612177199999,1493142.93810000,3006,2536127.70000000,896149.81390400,0
1612177200000,0.35485000,0.35556000,0.35353000,0.35368000,6081637.50000000,1612178099999,2156416.77971500,3539,2438619.60000000,864743.66263900,0
1612178100000,0.35354000,0.35362000,0.35032000,0.35217000,4822299.30000000,1612178999999,1695573.88350600,3930,2029332.70000000,713635.90196400,0
1612179000000,0.35213000,0.35654000,0.35209000,0.35625000,5898149.90000000,1612179899999,2089105.59035500,3846,3483053.30000000,1234149.34037900,0
1612179900000,0.35647000,0.35776000,0.35174000,0.35178000,7543972.30000000,1612180799999,2679088.62484400,5079,3347110.20000000,1190012.18522000,0
1612180800000,0.35188000,0.35438000,0.35130000,0.35226000,6337905.50000000,1612181699999,2235738.31881800,3297,2908615.20000000,1026115.25117700,0
1612181700000,0.35217000,0.35259000,0.35056000,0.35071000,5072619.50000000,1612182599999,1784297.01731000,2343,2256358.60000000,793704.90448800,0
1612182600000,0.35072000,0.35169000,0.34966000,0.35025000,3919330.40000000,1612183499999,1374504.41418900,2051,1714876.10000000,601516.22845600,0
1612183500000,0.35019000,0.35025000,0.34657000,0.34819000,7455490.20000000,1612184399999,2598311.34353800,3644,3703013.90000000,1290845.29592500,0
1612184400000,0.34820000,0.35256000,0.34820000,0.35243000,4554487.40000000,1612185299999,1598277.31188000,2586,2794356.10000000,980470.73611600,0
1612185300000,0.35241000,0.35256000,0.34888000,0.34926000,6176356.80000000,1612186199999,2164946.12737900,3393,2314670.80000000,811672.72686500,0
1612186200000,0.34926000,0.35033000,0.34720000,0.34977000,10756019.30000000,1612187099999,3754616.47881800,4653,5699061.70000000,1990400.14468900,0
1612187100000,0.34988000,0.35089000,0.34869000,0.35020000,4939662.10000000,1612187999999,1729591.03998900,2970,2750511.30000000,963286.93688600,0
1612188000000,0.35020000,0.35025000,0.34400000,0.34403000,5209379.40000000,1612188899999,1811099.64889900,3387,2249985.10000000,782629.02496400,0
1612188900000,0.34405000,0.34897000,0.34387000,0.34707000,8932756.60000000,1612189799999,3096279.99176700,3844,3466052.30000000,1201574.74241700,0
1612189800000,0.34706000,0.34839000,0.34625000,0.34730000,3714913.80000000,1612190699999,1290119.33727700,1834,1671293.00000000,580483.35692800,0
